person_income,person_home_ownership,loan_percent_income,loan_int_rate,cb_person_default_on_file,loan_status
38400,0,0.2,17.58,0,0
32400,0,0.23,14.27,0,1
56500,1,0.17,10.99,0,0
39975,0,0.19,10.99,1,0
39996,0,0.19,11.86,0,0
40000,0,0.19,12.69,0,0
56532,1,0.28,7.88,0,0
56533,1,0.35,11.11,0,0
56600,2,0.21,10.38,0,0
40000,0,0.19,5.79,0,0
56650,1,0.11,10.65,0,0
56655,1,0.35,13.61,0,0
56700,1,0.21,5.42,0,0
56700,1,0.11,9.63,0,0
40000,0,0.19,11.36,0,0
56810,1,0.04,10.99,1,0
34000,0,0.22,12.53,1,1
56900,1,0.44,7.51,0,0
56900,1,0.2,10.99,0,0
56902,1,0.21,7.14,0,0
56996,2,0.17,9.63,0,0
40906,0,0.18,9.63,0,0
42000,0,0.18,10.25,0,0
57000,2,0.14,10.65,0,0
57000,1,0.23,7.9,0,0
57000,1,0.04,12.69,0,0
42000,0,0.18,10.33,0,0
36000,0,0.21,12.61,1,1
57000,1,0.2,9.91,0,0
42500,0,0.18,7.9,0,0
37260,0,0.2,14.84,1,1
57000,1,0.23,8.9,0,0
44000,0,0.17,8.32,0,0
57000,1,0.13,10.99,0,0
51000,1,0.11,16.77,1,1
57000,1,0.1,13.49,1,0
39000,0,0.19,15.62,1,1
57000,1,0.16,12.99,1,0
57000,1,0.25,5.42,0,0
57000,1,0.25,10.99,1,0
57000,1,0.35,9.99,0,0
45000,0,0.17,15.37,1,0
39000,0,0.19,10.99,1,1
57000,1,0.11,5.99,0,0
57000,1,0.21,13.49,1,0
57000,1,0.06,5.99,0,0
45450,0,0.17,11.14,0,0
45600,0,0.16,10.99,0,0
57000,1,0.35,11.99,0,0
46800,0,0.16,9.99,0,0
47500,0,0.16,10.99,0,0
57000,1,0.16,5.99,0,0
57000,2,0.21,10.59,0,0
48000,0,0.16,5.79,0,0
42000,0,0.18,17.04,0,1
48000,0,0.16,12.53,0,0
57000,1,0.07,12.68,1,0
57000,1,0.14,5.42,0,0
57000,1,0.25,14.91,0,0
57000,1,0.32,11.11,0,0
48659,0,0.15,10.99,0,0
57000,1,0.12,10.99,0,0
49000,0,0.15,6.62,0,0
57000,1,0.2,14.46,1,0
43000,0,0.17,14.96,0,1
44000,0,0.17,7.9,0,1
50000,0,0.15,10.99,0,0
57000,1,0.31,14.09,1,0
44000,0,0.17,16.4,0,1
50000,0,0.15,8.94,0,0
44000,0,0.17,13.92,0,1
44000,0,0.17,16.0,0,1
51000,1,0.24,11.86,0,1
50000,0,0.15,10.01,0,0
57000,1,0.12,7.14,0,0
57000,2,0.21,13.23,0,0
50000,0,0.15,8.32,0,0
51000,1,0.14,15.21,0,1
57000,1,0.13,11.86,0,0
44400,0,0.17,8.49,0,1
57000,1,0.13,10.25,0,0
50663,0,0.15,13.22,0,0
51000,1,0.25,15.33,1,1
51000,0,0.15,5.99,0,0
57000,1,0.2,12.53,0,0
51000,0,0.15,10.99,0,0
52000,0,0.14,10.38,0,0
53000,0,0.14,10.39,0,0
55000,0,0.14,6.03,0,0
51000,1,0.24,10.99,0,1
55000,0,0.14,6.03,0,0
57000,1,0.04,11.58,0,0
57000,2,0.16,8.0,0,0
55000,0,0.14,7.88,0,0
57000,1,0.1,8.0,0,0
57000,2,0.07,10.51,0,0
55000,0,0.14,12.53,0,0
57000,2,0.02,8.63,0,0
57000,1,0.44,9.01,0,0
57000,1,0.13,10.59,0,0
57006,1,0.11,6.17,0,0
57000,0,0.13,11.97,0,0
57600,0,0.13,13.85,0,0
57068,2,0.03,15.23,1,0
52000,0,0.14,10.99,1,1
57120,1,0.44,10.99,0,0
57188,1,0.31,6.62,0,0
57192,1,0.14,7.49,0,0
59000,0,0.13,6.54,0,0
53000,0,0.14,12.92,0,1
57200,1,0.14,6.03,0,0
57200,1,0.13,7.51,0,0
57200,1,0.04,7.49,0,0
57200,1,0.12,7.51,0,0
60000,0,0.13,14.27,1,0
57204,1,0.16,15.58,1,0
60000,0,0.13,9.99,0,0
60000,0,0.13,7.66,0,0
57400,1,0.15,6.99,0,0
57400,1,0.18,7.75,0,0
57431,1,0.07,6.76,0,0
60000,0,0.13,6.17,0,0
60000,0,0.13,10.99,0,0
57468,1,0.24,9.91,0,0
60000,0,0.13,9.07,0,0
57500,1,0.07,7.9,0,0
60000,0,0.13,11.34,1,0
61000,0,0.12,10.39,0,0
64000,0,0.12,9.83,0,0
57500,1,0.21,10.99,1,0
57500,1,0.13,6.76,0,0
51500,3,0.25,16.07,0,1
66000,0,0.11,6.62,0,0
67000,0,0.11,12.18,0,0
57504,1,0.16,6.54,0,0
57504,1,0.17,8.59,0,0
57550,1,0.06,5.42,0,0
57564,1,0.36,11.48,0,0
67500,0,0.11,9.76,0,0
68000,0,0.11,11.99,0,0
68000,0,0.11,11.49,0,0
57600,1,0.18,6.62,0,0
57600,1,0.03,12.42,0,0
57600,1,0.17,6.03,0,0
57600,2,0.11,7.49,0,0
57600,2,0.03,5.99,0,0
51600,1,0.09,10.99,0,1
57600,1,0.06,5.42,0,0
62844,0,0.12,11.97,0,1
57600,1,0.1,10.74,0,0
57600,1,0.11,10.99,0,0
69996,0,0.11,7.49,0,0
64000,0,0.12,13.55,0,1
57600,1,0.1,10.0,0,0
57600,1,0.07,10.99,1,0
57600,1,0.07,5.42,0,0
57600,1,0.09,5.79,0,0
72000,0,0.1,13.22,0,0
57600,1,0.07,10.99,0,0
72000,0,0.1,11.41,0,0
75000,0,0.1,13.48,1,0
75000,0,0.1,11.83,0,0
57600,1,0.12,7.88,0,0
57600,1,0.17,13.11,0,0
58650,0,0.11,15.37,0,1
79992,0,0.09,10.71,0,0
57600,1,0.02,10.99,0,0
57664,1,0.17,6.62,0,0
74004,0,0.1,12.61,1,1
57700,1,0.06,10.65,0,0
57700,1,0.23,9.91,0,0
57700,1,0.16,10.99,0,0
76500,0,0.1,13.24,1,1
57738,1,0.12,7.14,0,0
57744,1,0.04,10.37,0,0
87000,0,0.09,10.33,0,0
90000,0,0.08,15.58,1,0
66300,0,0.1,14.96,0,1
90000,0,0.08,11.03,0,0
57850,1,0.07,10.99,0,0
57860,1,0.35,11.41,0,0
57900,1,0.08,8.49,0,0
79500,0,0.09,16.89,0,1
57996,1,0.37,6.91,0,0
100300,0,0.07,11.49,0,0
57996,1,0.15,7.51,0,0
55000,0,0.07,11.28,1,0
55000,0,0.06,11.59,1,0
55000,0,0.06,10.99,0,0
57996,1,0.04,12.53,0,0
108000,0,0.07,16.77,1,1
57996,1,0.04,11.89,0,0
55000,0,0.06,12.69,0,0
51996,1,0.13,15.68,0,1
57996,1,0.12,10.99,0,0
55000,0,0.03,8.0,0,0
58000,1,0.15,11.71,0,0
50000,0,0.15,11.49,0,0
20400,0,0.37,14.79,0,1
58000,1,0.12,11.71,0,0
58000,1,0.27,7.9,0,0
58000,1,0.19,16.77,0,0
70000,0,0.11,7.51,0,0
56950,0,0.11,9.99,0,1
58000,1,0.26,10.99,0,0
54000,0,0.14,6.99,0,0
58000,2,0.34,11.99,0,0
58000,1,0.2,11.99,0,0
52000,1,0.29,15.62,0,1
41412,0,0.18,11.12,0,0
39000,0,0.19,12.84,0,1
49000,0,0.16,15.62,0,1
60000,0,0.13,12.21,0,0
67000,0,0.11,10.0,0,0
58000,1,0.12,6.99,0,0
61680,0,0.12,13.23,0,1
58000,1,0.17,10.99,0,0
58000,1,0.1,5.42,0,0
58000,1,0.05,5.42,0,0
58000,1,0.08,6.92,0,0
76554,0,0.1,12.61,0,0
57000,0,0.13,11.71,0,0
58000,1,0.05,6.92,0,0
65000,0,0.12,15.33,1,0
23400,0,0.33,5.99,0,1
52000,1,0.1,15.28,0,1
24000,0,0.32,8.9,0,1
58000,1,0.14,13.43,0,0
58000,1,0.07,7.29,0,0
29772,0,0.26,16.77,1,1
58000,2,0.17,14.83,0,0
58000,1,0.19,6.54,0,0
58000,1,0.15,7.14,0,0
96408,0,0.08,12.53,1,0
19680,0,0.39,14.83,1,1
23000,0,0.34,10.99,1,1
24000,0,0.32,17.27,0,1
58000,1,0.14,13.61,1,0
24000,0,0.32,14.35,0,1
58000,2,0.11,13.48,1,0
26000,0,0.3,16.7,1,1
58000,1,0.3,13.11,1,0
26000,0,0.3,13.16,1,0
58000,2,0.26,10.25,0,0
58000,1,0.09,10.62,0,0
58000,1,0.09,7.14,0,0
29760,0,0.26,9.62,0,0
30000,0,0.26,10.99,1,0
33000,0,0.23,10.99,0,1
29000,0,0.27,14.59,1,1
58000,1,0.17,7.51,0,0
58000,1,0.18,12.18,0,0
52000,1,0.12,10.99,1,1
52000,1,0.1,11.48,0,1
48000,0,0.16,7.74,0,0
49000,0,0.16,9.63,0,0
100000,0,0.08,9.99,0,1
58000,1,0.04,7.4,0,0
33000,0,0.24,10.99,0,0
58000,1,0.06,7.68,0,0
33000,0,0.24,10.95,0,1
33600,0,0.23,16.49,0,1
58000,1,0.29,10.95,0,0
58000,2,0.08,13.16,0,0
34000,0,0.23,13.79,0,1
36000,0,0.22,14.27,0,0
58000,3,0.28,12.21,0,0
58000,3,0.26,13.79,1,0
38000,0,0.21,12.53,0,0
58000,1,0.21,13.16,1,0
40000,0,0.2,10.99,0,0
58000,1,0.05,12.86,1,0
58000,1,0.17,13.24,0,0
52000,1,0.19,13.87,1,1
43000,0,0.18,7.14,0,0
58000,1,0.05,6.17,0,0
43000,0,0.18,7.88,0,0
43955,0,0.18,15.62,0,0
45000,0,0.17,12.69,0,0
45000,0,0.17,7.51,0,0
54000,0,0.14,7.9,0,0
58125,1,0.1,10.25,0,0
49000,0,0.16,15.62,0,1
59000,0,0.13,12.21,0,0
60000,0,0.13,15.21,0,0
58200,1,0.17,12.53,0,0
58200,1,0.22,10.99,0,0
59004,0,0.13,15.99,1,1
78000,0,0.1,16.77,0,0
80000,0,0.1,9.99,0,0
85757,0,0.09,11.83,0,0
100000,0,0.08,7.88,0,0
26000,0,0.3,9.96,0,0
32000,0,0.25,14.91,0,1
58500,1,0.07,8.0,0,0
58560,1,0.09,10.59,0,0
58560,1,0.14,12.21,0,0
58600,1,0.13,7.9,0,0
28000,0,0.28,9.99,0,0
58608,1,0.2,6.03,0,0
52650,1,0.36,17.26,0,1
30000,0,0.26,15.27,1,0
52704,1,0.06,10.95,0,1
58750,1,0.1,15.33,1,0
50700,0,0.16,10.99,0,0
58800,1,0.09,10.99,0,0
14400,0,0.15,9.99,0,1
15500,0,0.15,7.51,0,1
16000,0,0.5,13.57,0,1
58800,1,0.43,14.09,0,0
19200,0,0.42,16.29,1,1
58896,1,0.16,6.76,0,0
19200,0,0.42,13.61,1,1
58900,1,0.11,8.63,0,0
19800,0,0.4,10.99,0,1
58951,1,0.05,7.51,0,0
20000,0,0.4,10.99,0,1
20000,0,0.4,12.21,0,1
59000,1,0.1,10.99,0,0
59000,1,0.1,7.51,0,0
20000,0,0.4,12.41,1,1
59000,1,0.06,7.51,0,0
53000,1,0.11,10.65,0,1
59000,1,0.1,6.99,0,0
59000,1,0.17,10.99,0,0
21000,0,0.38,16.77,1,1
59000,1,0.22,5.42,0,0
59000,1,0.03,5.42,0,0
59000,1,0.13,6.99,0,0
59000,1,0.25,5.99,0,0
53000,1,0.2,10.99,0,1
59000,1,0.11,10.99,0,0
21600,0,0.37,11.49,0,1
53000,1,0.09,15.62,0,1
59000,1,0.15,8.49,0,0
53000,1,0.27,7.49,0,1
21996,0,0.36,13.98,1,1
22100,0,0.36,13.23,0,1
59000,1,0.23,6.92,0,0
53000,1,0.47,13.8,0,1
23000,0,0.35,13.49,0,1
23000,0,0.35,14.46,1,1
23148,0,0.35,10.99,0,1
23400,0,0.34,8.59,0,1
59000,1,0.34,6.91,0,0
24000,0,0.33,10.99,0,1
59000,1,0.14,6.54,0,0
59000,2,0.08,6.17,0,0
24000,0,0.33,7.29,0,1
59000,1,0.09,11.49,0,0
59000,1,0.42,10.62,0,0
59000,1,0.06,10.99,0,0
25000,0,0.32,11.71,0,1
25000,0,0.32,12.42,0,1
25000,0,0.32,10.74,0,1
59000,1,0.37,11.89,0,0
25000,0,0.32,13.61,1,1
25000,0,0.32,11.36,0,1
59000,1,0.01,9.76,0,0
59000,1,0.09,8.32,0,0
59004,2,0.07,6.99,0,0
25200,0,0.32,12.73,0,1
59020,1,0.12,10.0,0,0
26000,0,0.31,11.99,0,1
26000,0,0.31,12.87,0,1
27000,0,0.3,8.9,0,0
27000,0,0.3,11.11,0,0
27024,0,0.3,8.49,0,0
27996,0,0.29,17.58,1,1
59393,1,0.04,12.69,0,0
59400,1,0.31,12.73,0,0
59436,1,0.13,6.76,0,0
28000,0,0.29,14.65,1,0
59500,1,0.2,6.62,0,0
59500,1,0.07,10.59,0,0
59500,1,0.09,10.37,0,0
28000,0,0.29,7.51,0,0
28000,0,0.29,10.99,0,1
28000,0,0.29,7.74,0,0
28000,0,0.29,12.84,0,0
59600,1,0.1,5.42,0,0
59650,1,0.17,13.61,1,0
28590,0,0.28,15.65,1,0
59700,1,0.25,10.99,0,0
59760,1,0.1,9.99,0,0
53774,1,0.16,19.42,0,1
28800,0,0.28,11.49,0,0
59796,1,0.12,9.63,0,0
59800,1,0.25,15.96,1,0
28800,0,0.28,13.72,1,0
53826,1,0.16,14.79,0,1
28800,0,0.28,10.99,0,0
59928,2,0.3,6.91,0,0
53950,1,0.28,16.63,1,1
59959,1,0.1,10.99,0,0
28800,0,0.28,10.99,1,0
28800,0,0.28,9.88,0,0
30000,0,0.27,12.42,0,0
30000,0,0.27,9.91,0,1
30000,0,0.27,10.99,1,0
30000,0,0.27,13.49,1,0
30000,0,0.27,5.42,0,0
54000,1,0.07,12.69,0,1
30000,0,0.27,12.99,0,0
60000,1,0.17,11.71,0,0
30000,0,0.27,10.99,0,1
60000,1,0.12,13.49,0,0
30000,0,0.27,10.74,0,0
30000,0,0.27,10.0,0,0
30000,0,0.27,9.25,0,0
30000,0,0.27,12.61,1,0
60000,1,0.3,7.9,0,0
60000,1,0.43,7.9,0,0
30000,0,0.27,13.61,1,0
30000,0,0.27,13.98,0,0
60000,1,0.2,7.51,0,0
30000,0,0.27,14.26,1,0
30000,0,0.27,12.53,0,0
30000,0,0.27,12.87,0,0
30000,0,0.27,12.18,0,0
60000,1,0.02,13.49,0,0
60000,1,0.17,6.03,0,0
60000,1,0.17,6.03,0,0
30000,0,0.27,9.32,0,0
60000,1,0.35,11.71,0,0
30000,0,0.27,10.99,0,0
30188,0,0.27,14.65,0,0
30996,0,0.26,11.49,0,0
60000,1,0.2,15.27,1,0
60000,1,0.3,13.49,0,0
31000,0,0.26,14.27,1,1
60000,1,0.33,12.69,0,0
31200,0,0.26,11.49,0,0
31200,0,0.26,11.49,0,0
31416,0,0.25,12.61,1,0
54000,1,0.39,12.42,0,1
60000,1,0.2,10.65,0,0
60000,2,0.27,14.27,1,0
32000,0,0.25,10.62,0,0
60000,1,0.33,7.9,0,0
32400,0,0.25,7.9,0,0
33000,0,0.24,10.99,1,0
60000,1,0.17,6.03,0,0
54000,1,0.12,14.65,1,1
33996,0,0.24,10.51,0,1
34000,0,0.24,9.91,0,0
60000,1,0.12,7.9,0,0
60000,1,0.2,7.9,0,0
60000,1,0.12,11.71,0,0
29000,0,0.28,12.42,0,1
60000,1,0.05,8.9,0,0
60000,1,0.2,10.65,0,0
60000,1,0.43,10.99,0,0
60000,1,0.17,8.9,0,0
60000,1,0.13,7.51,0,0
35000,0,0.23,14.27,0,0
35000,0,0.23,6.03,0,0
60000,1,0.5,14.27,0,0
60000,1,0.17,16.77,0,0
60000,1,0.2,16.77,0,0
35000,0,0.23,10.99,0,0
35000,0,0.23,7.29,0,0
60000,2,0.08,6.03,0,0
60000,1,0.2,7.9,0,0
60000,1,0.25,7.9,0,0
29000,0,0.28,18.3,0,1
29000,0,0.28,12.73,0,1
60000,1,0.17,7.9,0,0
35000,0,0.23,12.41,0,0
60000,1,0.13,16.77,0,0
60000,1,0.23,7.9,0,0
60000,1,0.07,12.69,0,0
35000,0,0.23,9.2,0,0
60000,1,0.17,8.9,0,0
35004,0,0.23,10.99,0,0
29570,0,0.27,14.42,1,1
60000,1,0.07,10.65,0,0
60000,1,0.08,7.9,0,0
60000,1,0.27,7.9,0,0
30000,0,0.27,10.99,0,1
36000,0,0.22,7.51,0,0
30000,0,0.27,11.11,0,1
60000,2,0.15,9.91,0,0
60000,1,0.05,10.65,0,0
36000,0,0.22,10.99,0,0
30000,0,0.27,16.45,1,1
60000,2,0.19,10.99,0,0
60000,1,0.03,12.42,0,0
36000,0,0.22,15.33,0,0
60000,1,0.39,12.42,0,0
60000,1,0.1,9.91,0,0
60000,1,0.17,11.71,0,0
60000,1,0.05,7.51,0,0
60000,1,0.08,15.27,1,0
36000,0,0.22,11.48,0,0
60000,1,0.16,6.03,0,0
60000,1,0.07,7.9,0,0
36903,0,0.22,12.21,0,0
30996,0,0.26,7.14,0,1
60000,1,0.14,7.51,0,0
37000,0,0.22,8.94,0,0
60000,1,0.1,8.9,0,0
60000,2,0.22,7.9,0,0
31008,0,0.26,10.99,0,1
60000,1,0.02,6.03,0,0
31200,0,0.26,14.3,1,1
37440,0,0.21,14.18,0,0
37500,0,0.21,14.26,0,0
37648,0,0.21,7.29,0,0
60000,2,0.02,10.99,0,0
60000,2,0.25,16.49,1,0
54000,1,0.03,5.42,0,1
60000,1,0.28,11.99,0,0
37876,0,0.21,9.63,0,0
60000,1,0.2,5.99,0,0
60000,1,0.3,12.99,0,0
60000,1,0.04,15.99,0,0
60000,1,0.11,10.99,0,0
60000,1,0.14,16.89,0,0
38000,0,0.21,10.65,0,0
60000,1,0.27,7.49,0,0
38000,0,0.21,12.69,0,0
38000,0,0.21,11.49,0,0
60000,1,0.35,10.99,0,0
60000,1,0.12,9.99,0,0
60000,1,0.17,11.49,0,0
60000,1,0.03,10.99,0,0
60000,1,0.13,6.99,0,0
60000,1,0.15,6.99,0,0
54000,1,0.16,5.42,0,1
38000,0,0.21,6.17,0,0
38004,0,0.21,11.36,0,0
38400,0,0.21,7.88,0,0
32698,0,0.24,18.43,1,1
60000,1,0.12,12.99,0,0
39000,0,0.21,6.62,0,0
60000,1,0.25,8.49,0,0
54000,1,0.07,15.62,0,1
60000,1,0.13,13.49,1,0
54000,1,0.09,11.49,0,1
60000,1,0.06,9.99,0,0
39860,0,0.2,11.11,0,0
39996,0,0.2,7.14,0,0
60000,1,0.28,7.49,0,0
60000,1,0.09,5.99,0,0
33996,0,0.24,10.95,0,1
40000,0,0.2,12.42,0,0
60000,1,0.08,9.99,0,0
40000,0,0.2,7.9,0,0
60000,1,0.06,5.99,0,0
40000,0,0.2,12.99,0,0
60000,1,0.09,7.49,0,0
34000,0,0.24,16.49,1,1
40000,0,0.2,11.49,0,0
60000,1,0.09,10.99,0,0
40000,0,0.2,9.63,0,0
54000,1,0.1,13.99,0,1
40000,0,0.2,9.63,0,0
40000,0,0.2,6.17,0,0
40000,0,0.2,11.36,0,0
60000,2,0.33,7.49,0,0
40000,0,0.2,10.25,0,0
60000,1,0.08,10.99,0,0
60000,2,0.25,16.89,1,0
40000,0,0.2,12.18,0,0
60000,1,0.07,5.42,0,0
40560,0,0.2,7.66,0,0
60000,2,0.17,16.49,0,0
60000,1,0.1,5.42,0,0
41000,0,0.2,10.99,0,0
35000,0,0.23,19.79,1,1
60000,1,0.17,8.49,0,0
35000,0,0.23,15.31,1,1
60000,1,0.17,5.99,0,0
60000,1,0.21,11.49,0,0
60000,1,0.14,10.59,0,0
41579,0,0.19,13.92,1,0
54000,1,0.09,15.62,1,1
41600,0,0.19,10.59,0,0
60000,1,0.16,12.99,0,0
60000,1,0.08,12.99,0,0
36000,0,0.22,7.51,0,1
60000,1,0.07,10.99,0,0
60000,1,0.17,5.99,0,0
60000,1,0.03,8.49,0,0
42000,0,0.19,10.99,0,0
36000,0,0.22,12.12,0,1
54000,1,0.19,16.89,1,1
42000,0,0.19,5.99,0,0
60000,1,0.07,5.99,0,0
60000,1,0.05,10.99,0,0
36000,0,0.22,15.28,0,1
60000,1,0.08,5.99,0,0
60000,1,0.17,10.99,0,0
60000,1,0.1,6.62,0,0
60000,1,0.17,5.42,0,0
42000,0,0.19,9.25,0,0
42000,0,0.19,10.99,0,0
36000,0,0.22,12.73,1,1
60000,1,0.08,7.49,0,0
60000,1,0.03,15.23,1,0
36000,0,0.22,14.96,1,1
42000,0,0.19,12.84,0,0
42500,0,0.19,10.99,1,0
36816,0,0.22,10.65,0,1
60000,1,0.35,10.99,1,0
42996,0,0.19,11.11,0,0
43000,0,0.19,10.37,0,0
60000,1,0.04,6.99,0,0
54000,1,0.11,10.99,0,1
60000,1,0.05,5.99,0,0
60000,1,0.2,9.99,0,0
43000,0,0.19,12.87,1,0
43200,0,0.19,5.99,0,0
60000,1,0.17,5.42,0,0
43200,0,0.19,10.99,0,0
43300,0,0.18,7.29,0,0
43800,0,0.18,17.93,0,0
60000,1,0.25,7.49,0,0
44000,0,0.18,13.8,0,0
44684,0,0.18,12.04,1,0
60000,1,0.2,13.99,1,0
54000,1,0.22,17.49,0,1
45000,0,0.18,18.25,0,0
60000,1,0.05,5.42,0,0
39000,0,0.21,16.49,0,1
39000,0,0.21,10.99,0,1
60000,1,0.06,5.42,0,0
45000,0,0.18,10.38,0,0
60000,1,0.13,7.66,0,0
45000,0,0.18,15.33,1,0
39000,0,0.21,11.36,0,1
45000,0,0.18,12.73,1,0
60000,1,0.18,11.11,0,0
60000,1,0.22,7.29,0,0
60000,2,0.17,6.92,0,0
60000,1,0.15,10.37,0,0
60000,1,0.07,7.66,0,0
45000,0,0.18,12.84,1,0
45000,0,0.18,13.47,0,0
45000,0,0.18,10.99,1,0
39000,0,0.21,11.34,1,1
45286,0,0.18,7.29,0,0
45996,0,0.17,7.51,0,0
60000,1,0.11,5.79,0,0
46000,0,0.17,6.17,0,0
60000,1,0.08,7.29,0,0
60000,1,0.08,6.92,0,0
60000,1,0.2,7.29,0,0
60000,1,0.37,13.06,1,0
40000,0,0.2,9.88,0,1
60000,1,0.21,6.92,0,0
46330,0,0.17,10.65,0,0
46700,0,0.17,15.65,1,0
41000,0,0.2,9.91,0,1
47000,0,0.17,10.0,0,0
47000,0,0.17,12.18,0,0
60000,1,0.17,10.99,0,0
60000,1,0.25,10.37,0,0
60000,1,0.22,14.17,1,0
60000,2,0.17,10.37,0,0
60000,1,0.05,7.29,0,0
60000,1,0.33,10.74,0,0
60000,1,0.13,7.29,0,0
47004,0,0.17,12.53,1,0
48000,0,0.17,10.99,0,0
42000,0,0.19,16.29,0,1
48000,0,0.17,8.49,0,0
48000,0,0.17,12.99,1,0
60000,1,0.26,11.11,0,0
60000,1,0.19,5.79,0,0
48000,0,0.17,10.59,0,0
48000,0,0.17,12.99,1,0
60000,1,0.12,10.99,0,0
60000,2,0.08,7.29,0,0
60000,1,0.2,10.0,0,0
48000,0,0.17,7.51,0,0
48000,0,0.17,14.35,0,0
42000,0,0.19,15.58,0,1
60000,1,0.09,10.74,0,0
48000,0,0.17,13.11,0,0
48000,0,0.17,9.96,0,0
48500,0,0.16,15.96,0,0
60000,1,0.1,6.17,0,0
48701,0,0.16,11.48,0,0
49244,0,0.16,8.0,0,0
49992,0,0.16,15.95,1,0
44000,0,0.18,16.29,0,1
50000,0,0.16,15.96,0,0
50000,0,0.16,12.42,0,0
50000,0,0.16,14.27,0,0
50000,0,0.16,6.62,0,0
50000,0,0.16,6.62,0,0
60000,1,0.08,6.54,0,0
60000,1,0.15,10.99,0,0
50000,0,0.16,7.9,0,0
44000,0,0.18,13.49,1,1
60000,2,0.11,6.17,0,0
60000,1,0.03,12.61,1,0
60000,1,0.15,6.91,0,0
50000,0,0.16,7.49,0,0
50000,0,0.16,9.99,0,0
60000,2,0.08,5.79,0,0
60000,1,0.17,10.99,0,0
44000,0,0.18,15.21,0,1
60000,1,0.2,9.62,0,0
60000,1,0.13,12.23,1,0
60000,1,0.2,10.99,0,0
60000,1,0.13,9.99,0,0
60000,1,0.03,6.54,0,0
50000,0,0.16,13.85,0,0
60000,1,0.16,8.88,0,0
60000,1,0.12,10.99,0,0
50000,0,0.16,10.99,0,0
50000,0,0.16,12.18,0,0
60000,1,0.03,10.36,0,0
50000,0,0.16,7.74,0,0
60000,1,0.12,6.54,0,0
50000,0,0.16,13.16,1,0
44000,0,0.18,12.92,0,1
60000,1,0.1,6.91,0,0
60000,1,0.33,6.54,0,0
60000,1,0.13,5.79,0,0
60000,1,0.12,10.99,0,0
50004,0,0.16,12.73,0,0
50049,0,0.16,12.99,0,0
50400,0,0.16,15.62,1,0
60000,1,0.12,9.62,0,0
60000,1,0.22,6.91,0,0
60000,1,0.08,10.99,0,0
60000,1,0.17,10.36,0,0
51996,0,0.15,10.37,0,0
52000,0,0.15,10.99,0,0
52000,0,0.15,7.51,0,0
52000,0,0.15,10.25,0,0
52000,0,0.15,13.22,0,0
46000,0,0.17,14.42,0,1
60000,2,0.14,15.58,1,0
52000,0,0.15,11.78,0,0
46000,0,0.17,11.86,0,1
60000,1,0.17,11.49,0,0
60000,1,0.33,7.88,0,0
60000,2,0.27,7.88,0,0
46500,0,0.17,15.23,1,1
52800,0,0.15,12.87,1,0
60000,2,0.27,10.99,0,0
60000,1,0.23,10.99,0,0
53000,0,0.15,12.23,0,0
53000,0,0.15,14.26,1,0
60000,1,0.2,7.88,0,0
60000,2,0.33,11.12,0,0
53688,0,0.15,5.42,0,0
54000,0,0.15,10.99,0,0
48000,0,0.17,15.58,0,1
54000,0,0.15,7.88,0,0
60000,1,0.29,7.88,0,0
54000,0,0.15,8.07,0,0
54000,1,0.19,16.45,0,1
54500,0,0.15,10.99,0,0
54600,0,0.15,7.51,0,0
54600,0,0.15,13.8,1,0
48996,0,0.16,14.96,1,1
60000,1,0.25,15.21,1,0
54000,1,0.14,15.58,0,1
55000,0,0.15,10.65,0,0
54000,1,0.14,10.38,0,1
55000,0,0.15,11.71,0,0
55000,0,0.15,5.42,0,0
54000,1,0.11,13.98,1,1
60000,2,0.03,11.12,0,0
60000,1,0.23,7.51,0,0
60000,2,0.1,11.12,0,0
55000,0,0.15,13.8,1,0
55000,0,0.15,9.25,0,0
60000,1,0.12,10.99,0,0
60000,1,0.12,13.61,1,0
60000,1,0.04,13.61,1,0
49000,0,0.16,6.91,0,1
55000,0,0.15,13.11,0,0
60000,1,0.13,7.14,0,0
60000,2,0.07,6.39,0,0
60000,1,0.04,11.49,0,0
49161,0,0.16,13.17,1,1
55550,0,0.14,10.99,0,0
60000,2,0.16,10.99,0,0
56000,0,0.14,5.99,0,0
60000,2,0.23,11.12,0,0
50000,0,0.16,16.02,0,1
60000,1,0.1,10.38,0,0
56000,0,0.14,10.0,0,0
56000,0,0.14,7.51,0,0
54000,1,0.3,7.51,0,1
60000,1,0.17,10.99,0,0
60000,1,0.07,11.86,0,0
60000,1,0.12,7.14,0,0
60000,1,0.08,7.88,0,0
60000,1,0.33,7.88,0,0
57600,0,0.14,7.66,0,0
57750,0,0.14,7.49,0,0
57996,0,0.14,7.14,0,0
60000,1,0.05,14.59,1,0
60000,1,0.2,10.99,0,0
60000,2,0.02,14.22,1,0
52000,0,0.15,13.99,1,1
58000,0,0.14,10.37,0,0
52000,0,0.15,15.58,0,1
60000,2,0.17,10.99,1,0
60000,2,0.42,10.99,0,0
58033,0,0.14,10.62,0,0
60000,2,0.23,7.88,0,0
58600,0,0.14,10.99,1,0
54000,1,0.19,10.99,0,1
60000,1,0.1,10.62,0,0
54000,0,0.15,9.91,0,1
60000,0,0.13,13.49,0,0
60000,0,0.13,10.0,0,0
60000,0,0.13,5.42,0,0
60000,0,0.13,9.63,0,0
60000,1,0.17,10.99,1,0
60000,0,0.13,11.86,0,0
